"activites_accidents_0_date","activites_accidents_0_impact","activites_accidents_0_milieu_touche","activites_accidents_0_reference_rapport","activites_accidents_0_type_accident","activites_accidents_0_type_pollution","activites_etat_occupation_site","activites_exploitants_0_date_debut","activites_exploitants_0_date_fin","activites_exploitants_0_nom_raison_sociale","activites_exploitants_1_date_debut","activites_exploitants_1_date_fin","activites_exploitants_1_nom_raison_sociale","activites_exploitants_2_date_debut","activites_exploitants_2_date_fin","activites_exploitants_2_nom_raison_sociale","activites_exploitants_3_date_debut","activites_exploitants_3_date_fin","activites_exploitants_3_nom_raison_sociale","activites_exploitants_4_date_debut","activites_exploitants_4_date_fin","activites_exploitants_4_nom_raison_sociale","activites_exploitants_5_date_debut","activites_exploitants_5_date_fin","activites_exploitants_5_nom_raison_sociale","activites_exploitants_6_date_debut","activites_exploitants_6_date_fin","activites_exploitants_6_nom_raison_sociale","activites_exploitants_7_date_debut","activites_exploitants_7_date_fin","activites_exploitants_7_nom_raison_sociale","activites_exploitants_8_date_debut","activites_exploitants_8_date_fin","activites_exploitants_8_nom_raison_sociale","activites_historique_activites_0_autres_infos","activites_historique_activites_0_code_activite","activites_historique_activites_0_date_debut","activites_historique_activites_0_date_fin","activites_historique_activites_0_groupe_sei","activites_historique_activites_0_importance","activites_historique_activites_0_libelle_activite","activites_historique_activites_0_origine_date","activites_historique_activites_0_ref_dossier","activites_historique_activites_1_autres_infos","activites_historique_activites_1_code_activite","activites_historique_activites_1_date_debut","activites_historique_activites_1_date_fin","activites_historique_activites_1_groupe_sei","activites_historique_activites_1_importance","activites_historique_activites_1_libelle_activite","activites_historique_activites_1_origine_date","activites_historique_activites_1_ref_dossier","activites_historique_activites_2_autres_infos","activites_historique_activites_2_code_activite","activites_historique_activites_2_date_debut","activites_historique_activites_2_date_fin","activites_historique_activites_2_groupe_sei","activites_historique_activites_2_importance","activites_historique_activites_2_libelle_activite","activites_historique_activites_2_origine_date","activites_historique_activites_2_ref_dossier","activites_historique_activites_3_autres_infos","activites_historique_activites_3_code_activite","activites_historique_activites_3_date_debut","activites_historique_activites_3_groupe_sei","activites_historique_activites_3_importance","activites_historique_activites_3_libelle_activite","activites_historique_activites_3_origine_date","activites_historique_activites_4_autres_infos","activites_historique_activites_4_code_activite","activites_historique_activites_4_date_debut","activites_historique_activites_4_groupe_sei","activites_historique_activites_4_importance","activites_historique_activites_4_libelle_activite","activites_historique_activites_4_origine_date","activites_origine_date","consultation_consultation_sd_ct_0_consultation_service","consultation_consultation_sd_ct_0_date_consultation_service","consultation_consultation_sd_ct_0_date_reponse_service","consultation_consultation_sd_ct_0_nom_service","consultation_consultation_sd_ct_0_reponse_service","consultation_consultation_sd_ct_1_consultation_service","consultation_consultation_sd_ct_1_date_consultation_service","consultation_consultation_sd_ct_1_date_reponse_service","consultation_consultation_sd_ct_1_nom_service","consultation_consultation_sd_ct_1_reponse_service","environnement_captage_aep","environnement_distance_captage_aep","environnement_formation_superficielle","environnement_milieu_implantation","environnement_perimetre_protection","environnement_position_aep","environnement_substratum","environnement_zones_contraintes_0_commentaires","environnement_zones_contraintes_0_distance_m","environnement_zones_contraintes_0_type_zone","environnement_zones_contraintes_1_distance_m","environnement_zones_contraintes_1_type_zone","environnement_zones_contraintes_2_distance_m","environnement_zones_contraintes_2_type_zone","etudes_decisions_0_date","etudes_decisions_0_decision","etudes_decisions_0_nature","etudes_decisions_0_type","etudes_decisions_1_date","etudes_decisions_1_decision","etudes_decisions_1_nature","etudes_decisions_1_type","identification_autres_identifications_0_numero","identification_autres_identifications_0_organisme_bd_associe","identification_autres_identifications_1_numero","identification_autres_identifications_1_organisme_bd_associe","identification_autres_identifications_2_numero","identification_autres_identifications_2_organisme_bd_associe","identification_autres_identifications_3_numero","identification_autres_identifications_3_organisme_bd_associe","identification_autres_identifications_4_numero","identification_autres_identifications_4_organisme_bd_associe","identification_etat_connaissance","identification_identifiant_site","identification_modificateurs_0_date","identification_modificateurs_0_nom","identification_noms_usuels","identification_raison_sociale_0_nom","identification_raison_sociale_1_nom","identification_raison_sociale_2_nom","identification_sieges_sociaux_0_date","identification_sieges_sociaux_0_nom","identification_sieges_sociaux_1_date","identification_sieges_sociaux_1_nom","identification_sous_surveillance","identification_unite_gestionnaire","identification_visite_site","localisation_adresses_0_bis_ter","localisation_adresses_0_nom_voie","localisation_adresses_0_numero","localisation_adresses_0_type_voie","localisation_altitude_m","localisation_autres_communes_concernees_0_code_insee","localisation_autres_communes_concernees_0_nom","localisation_carte_geologique_0_carte","localisation_carte_geologique_0_numero","localisation_cartes_0_annee_edition","localisation_cartes_0_carte","localisation_cartes_0_echelle","localisation_cartes_0_presence_site","localisation_cartes_0_reference_dossier","localisation_cartes_1_annee_edition","localisation_cartes_1_carte","localisation_cartes_1_echelle","localisation_cartes_1_presence_site","localisation_cartes_1_reference_dossier","localisation_cartes_2_annee_edition","localisation_cartes_2_carte","localisation_cartes_2_echelle","localisation_cartes_2_presence_site","localisation_cartes_2_reference_dossier","localisation_cartes_3_annee_edition","localisation_cartes_3_carte","localisation_cartes_3_echelle","localisation_cartes_3_presence_site","localisation_cartes_3_reference_dossier","localisation_code_insee","localisation_commune_principale","localisation_coordonnees_L2e_adresse_0","localisation_coordonnees_L2e_adresse_1","localisation_coordonnees_L2e_centroide_0","localisation_coordonnees_L2e_centroide_1","localisation_coordonnees_L93_centroide_0","localisation_coordonnees_L93_centroide_1","localisation_coordonnees_L_zone_centroide_0","localisation_coordonnees_L_zone_centroide_1","localisation_localisation","localisation_zone_lambert_initiale","proprietaires_cadastre_0_date","proprietaires_cadastre_0_echelle","proprietaires_cadastre_0_nom","proprietaires_cadastre_0_num_parcelle","proprietaires_cadastre_0_section","proprietaires_cadastre_1_date","proprietaires_cadastre_1_echelle","proprietaires_cadastre_1_nom","proprietaires_cadastre_1_num_parcelle","proprietaires_cadastre_1_section","proprietaires_cadastre_2_nom","proprietaires_cadastre_2_num_parcelle","proprietaires_cadastre_2_section","proprietaires_cadastre_3_nom","proprietaires_cadastre_3_num_parcelle","proprietaires_cadastre_3_section","proprietaires_cadastre_4_nom","proprietaires_cadastre_4_num_parcelle","proprietaires_cadastre_4_section","proprietaires_nombre_proprietaires_actuels","proprietaires_proprietaires_0_date_reference","proprietaires_proprietaires_0_exploitant","proprietaires_proprietaires_0_nom","proprietaires_proprietaires_0_type","proprietaires_proprietaires_10_date_reference","proprietaires_proprietaires_10_exploitant","proprietaires_proprietaires_10_nom","proprietaires_proprietaires_11_date_reference","proprietaires_proprietaires_11_exploitant","proprietaires_proprietaires_11_nom","proprietaires_proprietaires_11_type","proprietaires_proprietaires_12_date_reference","proprietaires_proprietaires_12_exploitant","proprietaires_proprietaires_12_nom","proprietaires_proprietaires_12_type","proprietaires_proprietaires_1_date_reference","proprietaires_proprietaires_1_exploitant","proprietaires_proprietaires_1_nom","proprietaires_proprietaires_1_type","proprietaires_proprietaires_2_date_reference","proprietaires_proprietaires_2_exploitant","proprietaires_proprietaires_2_nom","proprietaires_proprietaires_2_type","proprietaires_proprietaires_3_date_reference","proprietaires_proprietaires_3_exploitant","proprietaires_proprietaires_3_nom","proprietaires_proprietaires_3_type","proprietaires_proprietaires_4_date_reference","proprietaires_proprietaires_4_exploitant","proprietaires_proprietaires_4_nom","proprietaires_proprietaires_4_type","proprietaires_proprietaires_5_date_reference","proprietaires_proprietaires_5_exploitant","proprietaires_proprietaires_5_nom","proprietaires_proprietaires_5_type","proprietaires_proprietaires_6_date_reference","proprietaires_proprietaires_6_exploitant","proprietaires_proprietaires_6_nom","proprietaires_proprietaires_6_type","proprietaires_proprietaires_7_date_reference","proprietaires_proprietaires_7_exploitant","proprietaires_proprietaires_7_nom","proprietaires_proprietaires_7_type","proprietaires_proprietaires_8_date_reference","proprietaires_proprietaires_8_exploitant","proprietaires_proprietaires_8_nom","proprietaires_proprietaires_8_type","proprietaires_proprietaires_9_date_reference","proprietaires_proprietaires_9_exploitant","proprietaires_proprietaires_9_nom","proprietaires_proprietaires_9_type","sources_information_principale","utilisateurs_utilisateurs_0_nom","utilisateurs_utilisateurs_0_statut","utilisateurs_utilisateurs_0_type","utilisations_code_pos","utilisations_nombre_utilisateurs_actuels","utilisations_reamenagement_sensible","utilisations_site_friche","utilisations_site_reamenage","utilisations_surface_batie","utilisations_surface_totale"
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","S96.01","01/01/1111","28/07/2014","","","Blanchisserie-teinturerie (gros, ou détail lorsque les pressings de quartier sont retenus par le Comité de pilotage de l'IHR) ; blanchissement et traitement des pailles, fibres textiles, chiffons","","2014-1046/DICTAJ/BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00514","DEAL","","","","","","","","","","GUA97101513","","","Pressing Grand Camp","","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97101","ABYMES  (97101)","","","","","","","","","Résidence Vieux Bourg","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","S96.01","08/11/2011","29/08/2014","","Déclaration","Blanchisserie-teinturerie (gros, ou détail lorsque les pressings de quartier sont retenus par le Comité de pilotage de l'IHR) ; blanchissement et traitement des pailles, fibres textiles, chiffons","DCD=Date connue d'après le dossier","n° 2014-1049 DICTAJ/BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0069.00675","DEAL","","","","","","","","","","GUA97101514","","","Pressing RE.CON.FOR SARL","RE.CON.FOR SARL","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97101","ABYMES  (97101)","","","","","","","","","Centre commercial Hibiscus, Route des Abymes","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","S96.01","01/01/1111","","","Déclaration","Blanchisserie-teinturerie (gros, ou détail lorsque les pressings de quartier sont retenus par le Comité de pilotage de l'IHR) ; blanchissement et traitement des pailles, fibres textiles, chiffons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00515","DEAL","","","","","","","","","","GUA97101515","","","Pressing SOS Pressing","Pressing SOS Pressing","","","","","","","","GUA","Non",""," de Petit Pérou","39","chemin départemental","","","","","","","","","","","","","","","","","","","","","","","","","","97101","ABYMES  (97101)","","","","","","","","","39 chemin départemental de Petit Pérou","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","Récépissé de déclaration du 25/01/2008","B08.12Z","01/01/1111","25/01/2008","","Autorisation","Exploitation de gravières et sablières, extraction d'argiles et de kaolin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0069.00393","DEAL","","","","","","","","","","GUA97101516","","","Carrière illicite SITCHARN Rollin","SITCHARN Rollin","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97101","ABYMES  (97101)","","","","","","","","","Lieu-dit Boisvin","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","Commerce de gros alimentaire non spécialisé","H52.10","21/01/2011","","","Déclaration","Entreposage et stockage frigorifique ou non et manutention","AP=Arrêté préfectoral","Arrêté d'autorisation n° 2011-77 AD/1/4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0069.00318","DEAL","","","","","","","","","","GUA97101517","","","Société Guadeloupéenne du Froid (SOFROI) Carrefour Milénis","Société Guadeloupéenne du Froid (SOFROI) ","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97101","ABYMES  (97101)","","","-6,322,444","1,640,539","-6,264,431","6,118,112","-61","16","Route des Abymes, BP610","WGS84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","Restauration aérienne","C10","09/06/2016","","","Déclaration","Industries alimentaires","RD=Récépissé de déclaration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GUA97101518","","","SORI (Société de Restauration industrielle)","SORI (Société de Restauration industrielle)","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97101","ABYMES  (97101)","","","","","","","","","Route de l'aéroport, Pole Caraïbes","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","G47.30Z","16/06/2014","","","Déclaration","Commerce de gros, de détail, de désserte de carburants en magasin spécialisé (station service  de toute capacité de stockage)","RD=Récépissé de déclaration","récépissé de déclaration DEAL/RED/PRT/2014-606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00471","DEAL","","","","","","","","","","GUA97101519","","","Station-service Total - Dothémare","TOTAL Guadeloupe","","","","Immeuble Adonis BP2142 97194 Baie-Mahault","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97101","ABYMES  (97101)","","","-6,321,914","1,640,819","-6,263,901","6,118,389","-61","16","Section Dothémare, Route de Dothémare","WGS84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","E38","23/08/2012","","","Déclaration","Collecte, traitement et élimination des déchets ; récupération et régénération","RD=Récépissé de déclaration","Récépissé de déclaration DEAL/RED/PRT/2012-813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00421","DEAL","","","","","","","","","","GUA97101520","","","West Indies Environnement","STTDE","West Indies Environnement","","","Rue des Coquillages, lieu-dit MOREL 97160 Le Moule","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97101","ABYMES  (97101)","","","","","","","665,405","1,799,360","Lieu-dit ""Papin""","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","Métaux et déchets de métaux (transit)","E38.31Z","31/01/2014","","","Déclaration","Démantèlement d'épaves, récupération de matières métalliques recyclables (ferrailleur, casse auto... )","RD=Récépissé de déclaration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00523","DEAL","","","","","","","","","","GUA97101521","","","AER Jarry","AER Jarry","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","","","","","","","Grand Port Maritime, ZI Jarry","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","F42","01/06/2015","","","Déclaration","Génie civil, construction d'ouvrage, de bâtiment, (couverture, tunnel, canalisation, ligne électrique, étanchéité, route, voie ferrée, canal, levage, montage)","RD=Récépissé de déclaration","récépissé de déclaration n° DEAL/RED/PRT/2015-299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00577","DEAL","","","","","","","","","","GUA97101522","","","ANTARES TP","ANTARES TP","","","","9 lotissement Via Verde, Voie Verte Z.I. de Jarry","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","","","","","","","Rue de l'Industrie, ZI Jarry","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C24.3","04/01/2012","","","Déclaration","Fabrication d'autres produits de première transformation de l'acier (profilage, laminage, tréfilage, étirage)","RD=Récépissé de déclaration","Récépissé n° RED-PRT-2012-004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RD=Récépissé de déclaration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0069.00673","DEAL","","","","","","","","","","GUA97101523","","","ARCELORMITTAL","ARCELORMITTAL","","","","","","","","GUA","Non","","Henri Becquerel","51","rue","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","-6,329,203","1,643,474","-6,271,157","6,121,070","-61","16","51 rue Henri Becquerel","WGS84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL et coordonnées GPS de Google Maps","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C25.9","20/01/2014","","","Déclaration","Fabrication d'autres ouvrages en métaux (emballages métalliques, boulons, articles ménagers, chaînes, ressorts, ...)","RD=Récépissé de déclaration","récépissé de déclaration n° RED-PRT-IC-2014-94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00505","DEAL","","","","","","","","","","GUA97101524","","","ARMAPRESS","ARMAPRESS","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","-6,330,176","1,644,594","-6,272,122","6,122,191","-61","16","Moudong Centre, ZI Jarry","WGS84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL et coordonnées GPS de Google Maps","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C20.30Z","20/01/2014","","","Déclaration","Fabrication et/ou stockage (sans application) de peintures, vernis, encres et mastics ou solvants","RD=Récépissé de déclaration","récépissé de déclaration n° DEAL/RED/PRT/2015-57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00506","DEAL","","","","","","","","","","GUA97101525","","","AZUREL","AZUREL","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","-6,330,454","1,644,323","-6,272,400","6,121,922","-61","16","ZAC de Moudong Sud - Z.I. de Jarry","WGS84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL et coordonnées de Google Maps","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","G45.20","07/02/2012","","","Déclaration","Entretien et réparation de véhicules automobiles (ou autres)","RD=Récépissé de déclaration","récépissé de déclaration n° DEAL-RED-PRT-2012-110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00139","DEAL","","","","","","","","","","GUA97101526","","","CAMA RENAULT ","CAMA RENAULT ","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","-6,327,074","1,643,281","-6,269,035","6,120,868","-61","16","ZI de Jarry - BP 2208","WGS84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL et coordonnées GPS de Google Maps","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","Date du dernier acte administratif : 11/06/2008 Eléments concernant l'existence d'une activité","G45.20","01/01/1111","","","","Entretien et réparation de véhicules automobiles (ou autres)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0069.00404","DEAL","","","","","","","","","","GUA97101527","","","Centre Industriel Automobile (CIA)","Centre Industriel Automobile (CIA)","","","","50 lot. l'Orée du Parc 97170 Petit-Bourg","","","","GUA","Non","","de l'Industrie, BP 2099 - ZI de Jarry","24","rue","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","-6,328,939","1,642,214","-6,270,899","6,119,812","-61","16","24 rue de l'Industrie, BP 2099 - ZI de Jarry","WGS84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL et coordonnées GPS de Google Maps","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","S96.01","23/06/2011","","","Déclaration","Blanchisserie-teinturerie (gros, ou détail lorsque les pressings de quartier sont retenus par le Comité de pilotage de l'IHR) ; blanchissement et traitement des pailles, fibres textiles, chiffons","RD=Récépissé de déclaration","récépissé n° 2011-772 DICTAJ/BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0069.00641","DEAL","0069.00650","DEAL","","","","","","","","GUA97101528","","","Blanchisserie PRESE-PRESE","Blanchisserie PRESE-PRESE","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","","","","","","","Rue Becquerel","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","Charpente déjà traitées pas de traitement sur site","C16.23Z","14/10/2013","","","Autre","Fabrication de charpentes et d'autres menuiseries","RD=Récépissé de déclaration","récépissé de déclaration n° RED-PRT-IC-2013-850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00492","DEAL","","","","","","","","","","GUA97101529","","","Charpentes Industries Bois Antilles (CIBA)","Charpentes Industries Bois Antilles (CIBA)","","","","","","","","GUA","Non","","Caraïbes, Moudong Centre","4","lotissement","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","-6,330,404","1,644,627","-6,272,349","6,122,225","-61","16","4 lot. Caraïbes, Moudong Centre","WGS84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL et coordonnées GPS de Google Maps","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Q86.1","04/07/2008","","","Déclaration","Activités hospitalières","RD=Récépissé de déclaration","récépissé de déclaration n° 2008-1654 AD/1/4","","S96.01","04/07/2008","","","Déclaration","Blanchisserie-teinturerie (gros, ou détail lorsque les pressings de quartier sont retenus par le Comité de pilotage de l'IHR) ; blanchissement et traitement des pailles, fibres textiles, chiffons","RD=Récépissé de déclaration","récépissé de déclaration n° 2008-1654 AD/1/4","","","","","","","","","","","","","","","","","","","","","","","","RD=Récépissé de déclaration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0069.00442","DEAL","","","","","","","","","","GUA97101530","","","Clinique les Eaux Claires","Clinique les Eaux Claires","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","","","","","651,018","1,796,103","Moudong Sud","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","","E38.11Z","27/10/2015","","","Déclaration","Collecte et stockage des déchets non dangereux dont les ordures ménagères (décharge d'O.M. ; déchetterie)","RD=Récépissé de déclaration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0221.00598","DEAL","","","","","","","","","","GUA97101531","","","EURO ENVIRONNEMENT","EURO ENVIRONNEMENT","","","","Immeuble Challenger II, B09 - Rue Ferdinand Forest","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","","","","","","","ZAC de Beausoleil","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
"","","","","","","En activité","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chlorofluorocarbures, halons et autres halogénés supérieures à 800 L","H52.10","01/01/1111","","","Autorisation","Entreposage et stockage frigorifique ou non et manutention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0069.00740","DEAL","","","","","","","","","","GUA97101532","","","Générale du Froid et de la Climatisation","Générale du Froid et de la Climatisation","","","","","","","","GUA","Non","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97103","BAIE MAHAULT  (97103)","","","","","","","","","Moudong Sud","WGS84 EPSG 32620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DEAL","","","","","","","","","",""
